user_id,acquisition_date,last_active_date,platform_used,total_active_days,total_activity_days
304509,2024-03-15,2024-03-27,ios,7,13
304510,2024-03-26,2024-04-16,android,14,22
304511,2024-03-01,2024-05-01,android,52,62
304512,2024-03-14,2024-05-01,android,32,49
304513,2024-03-19,2024-05-01,android,44,44
304514,2024-03-01,2024-04-04,ios,14,35
304515,2024-03-24,2024-05-01,android,39,39
304516,2024-04-09,2024-05-01,android,21,23
304517,2024-03-31,2024-05-01,android,30,32
304519,2024-03-01,2024-04-14,android,37,45
304521,2024-03-24,2024-04-11,android,17,19
304524,2024-04-15,2024-04-18,android,4,4
304525,2024-04-06,2024-04-10,android,5,5
304526,2024-04-07,2024-04-10,ios,2,4
304527,2024-03-19,2024-03-27,android,7,9
304528,2024-04-13,2024-04-30,android,17,18
304529,2024-03-05,2024-03-19,ios,11,15
304530,2024-04-13,2024-05-01,android,14,19
304531,2024-03-14,2024-04-10,android,25,28
304532,2024-04-06,2024-04-30,android,11,25
304533,2024-03-18,2024-03-23,android,5,6
304534,2024-04-05,2024-04-27,android,15,23
304535,2024-03-01,2024-04-24,android,26,55
304536,2024-04-17,2024-04-30,android,13,14
304537,2024-04-17,2024-04-27,android,11,11
304538,2024-03-14,2024-04-08,android,11,26
304539,2024-03-31,2024-04-16,android,14,17
304541,2024-03-10,2024-04-22,android,26,44
304542,2024-04-21,2024-04-21,android,1,1
304544,2024-03-12,2024-03-31,android,14,20
304545,2024-04-15,2024-04-27,android,10,13
304547,2024-03-17,2024-03-23,android,3,7
304548,2024-03-03,2024-03-17,android,12,15
304549,2024-03-12,2024-04-13,android,21,33
304550,2024-04-08,2024-05-01,android,24,24
304551,2024-03-30,2024-04-06,android,7,8
304552,2024-04-06,2024-04-28,ios,17,23
304553,2024-03-16,2024-03-30,android,9,15
304555,2024-03-25,2024-05-01,android,35,38
304556,2024-03-25,2024-04-07,android,11,14
304557,2024-04-19,2024-04-25,android,7,7
304559,2024-03-12,2024-03-14,android,3,3
304560,2024-03-22,2024-04-01,android,9,11
304561,2024-03-05,2024-04-26,android,34,53
304562,2024-04-02,2024-04-22,android,13,21
304564,2024-03-30,2024-04-27,android,20,29
304565,2024-03-18,2024-05-01,android,43,45
304566,2024-03-01,2024-04-20,android,14,51
304567,2024-03-23,2024-04-16,android,13,25
304568,2024-04-14,2024-04-27,android,14,14
304569,2024-04-12,2024-05-01,android,19,20
304570,2024-03-02,2024-03-18,android,10,17
304571,2024-03-01,2024-03-21,android,12,21
304572,2024-03-31,2024-04-26,android,9,27
304573,2024-03-14,2024-05-01,android,30,49
304574,2024-03-02,2024-05-01,android,56,61
304575,2024-03-02,2024-04-06,android,32,36
304577,2024-03-11,2024-04-17,android,16,38
304580,2024-03-27,2024-04-24,android,20,29
304582,2024-04-06,2024-05-01,android,25,26
304583,2024-03-12,2024-04-19,android,10,39
304584,2024-03-05,2024-03-23,android,10,19
304585,2024-03-07,2024-03-19,android,13,13
304586,2024-03-01,2024-03-04,android,4,4
304587,2024-03-11,2024-03-26,ios,13,16
304588,2024-03-03,2024-05-01,android,16,60
304589,2024-04-06,2024-04-21,android,12,16
304590,2024-04-10,2024-04-24,android,9,15
304592,2024-03-01,2024-05-01,android,43,62
304593,2024-03-01,2024-05-01,android,60,62
304594,2024-03-18,2024-04-20,android,27,34
304595,2024-03-01,2024-03-28,android,11,28
304597,2024-03-15,2024-04-08,android,18,25
304598,2024-03-01,2024-03-20,android,16,20
304599,2024-03-25,2024-05-01,android,38,38
304601,2024-03-20,2024-04-28,android,40,40
304603,2024-04-18,2024-04-25,android,8,8
304605,2024-04-06,2024-04-25,android,19,20
304606,2024-03-09,2024-03-31,android,20,23
304607,2024-03-15,2024-03-22,android,5,8
304608,2024-03-02,2024-05-01,ios,18,61
304609,2024-03-24,2024-03-29,android,5,6
304610,2024-04-17,2024-04-29,android,12,13
304611,2024-03-17,2024-03-23,android,4,7
304612,2024-03-29,2024-05-01,android,28,34
304613,2024-03-18,2024-05-01,ios,42,45
304614,2024-04-12,2024-04-28,android,7,17
304615,2024-03-02,2024-04-02,android,21,32
304616,2024-03-26,2024-04-03,android,9,9
304617,2024-03-14,2024-04-13,ios,15,31
304619,2024-04-13,2024-04-20,android,8,8
304620,2024-03-09,2024-03-09,android,1,1
304621,2024-03-01,2024-04-24,android,36,55
304622,2024-03-24,2024-04-15,android,17,23
304623,2024-03-25,2024-05-01,android,20,38
304625,2024-03-29,2024-05-01,android,14,34
304630,2024-03-10,2024-05-01,android,52,53
304632,2024-03-26,2024-04-07,android,11,13
304633,2024-03-23,2024-05-01,android,40,40
304634,2024-03-01,2024-05-01,android,24,62
304635,2024-03-09,2024-03-09,android,1,1
304636,2024-03-10,2024-04-17,android,5,39
304637,2024-03-03,2024-04-30,android,52,59
304640,2024-03-11,2024-04-14,android,26,35
304641,2024-03-16,2024-05-01,android,45,47
304642,2024-03-02,2024-04-14,android,34,44
304643,2024-03-10,2024-04-26,android,26,48
304644,2024-04-07,2024-05-01,android,23,25
304645,2024-03-01,2024-04-30,android,26,61
304646,2024-03-02,2024-04-23,android,42,53
304648,2024-03-21,2024-03-29,android,9,9
304649,2024-04-02,2024-04-29,android,8,28
304650,2024-03-26,2024-04-15,android,19,21
304651,2024-04-01,2024-04-29,android,12,29
304652,2024-03-19,2024-04-25,android,18,38
304653,2024-03-02,2024-04-05,android,14,35
304654,2024-03-04,2024-05-01,android,55,59
304655,2024-03-13,2024-05-01,android,17,50
304657,2024-04-22,2024-04-22,ios,1,1
304658,2024-04-04,2024-04-08,android,5,5
304659,2024-03-02,2024-05-01,android,58,61
304660,2024-03-23,2024-04-11,android,16,20
304661,2024-03-26,2024-04-05,android,11,11
304662,2024-03-20,2024-03-27,android,8,8
304664,2024-03-05,2024-04-14,ios,12,41
304665,2024-04-10,2024-04-19,android,8,10
304667,2024-03-21,2024-04-30,ios,34,41
304668,2024-03-24,2024-05-01,android,39,39
304671,2024-03-24,2024-03-27,ios,4,4
304672,2024-03-22,2024-04-12,ios,9,22
304674,2024-03-01,2024-05-01,android,55,62
304675,2024-03-01,2024-04-29,android,58,60
304676,2024-03-02,2024-03-02,ios,1,1
304677,2024-04-03,2024-04-19,ios,13,17
304678,2024-04-04,2024-04-14,android,8,11
304681,2024-04-21,2024-05-01,android,11,11
304682,2024-03-01,2024-05-01,ios,49,62
304685,2024-03-05,2024-04-13,android,29,40
304686,2024-03-01,2024-05-01,android,30,62
304687,2024-03-20,2024-04-12,android,2,24
304688,2024-03-31,2024-05-01,android,22,32
304689,2024-03-20,2024-03-28,android,8,9
304692,2024-04-04,2024-05-01,android,21,28
304693,2024-04-16,2024-04-19,android,4,4
304694,2024-03-25,2024-03-27,android,3,3
304695,2024-03-12,2024-04-30,android,37,50
304697,2024-03-04,2024-04-26,android,32,54
304698,2024-03-01,2024-03-27,android,14,27
304699,2024-04-04,2024-04-17,android,13,14
304700,2024-03-10,2024-04-30,android,11,52
304701,2024-03-26,2024-04-20,ios,15,26
304704,2024-03-02,2024-04-29,android,3,59
304706,2024-04-02,2024-05-01,android,27,30
304710,2024-03-05,2024-04-26,ios,10,53
304711,2024-03-02,2024-04-18,android,28,48
304712,2024-03-19,2024-05-01,android,26,44
304713,2024-03-14,2024-05-01,android,45,49
304714,2024-03-04,2024-04-28,android,14,56
304715,2024-03-01,2024-05-01,android,45,62
304717,2024-03-21,2024-04-16,android,8,27
304718,2024-03-01,2024-05-01,android,45,62
304719,2024-03-02,2024-05-01,android,61,61
304720,2024-03-15,2024-04-19,android,28,36
304721,2024-03-01,2024-04-30,android,52,61
304722,2024-03-16,2024-03-26,android,7,11
304723,2024-03-06,2024-03-07,ios,2,2
304725,2024-03-18,2024-04-21,android,35,35
304726,2024-04-09,2024-05-01,ios,21,23
304727,2024-03-04,2024-03-08,android,4,5
304728,2024-03-28,2024-04-08,android,10,12
304731,2024-03-01,2024-03-14,android,6,14
304732,2024-03-02,2024-03-27,ios,15,26
304733,2024-03-09,2024-03-16,ios,7,8
304734,2024-03-28,2024-05-01,android,35,35
304736,2024-03-21,2024-05-01,android,30,42
304737,2024-03-08,2024-03-31,android,10,24
304738,2024-04-06,2024-04-20,android,11,15
304739,2024-03-01,2024-03-07,android,2,7
304740,2024-04-08,2024-04-30,android,15,23
304741,2024-03-23,2024-05-01,android,40,40
304743,2024-03-13,2024-04-02,android,6,21
304744,2024-03-01,2024-03-11,android,10,11
304745,2024-03-28,2024-05-01,android,29,35
304746,2024-03-05,2024-05-01,android,46,58
304749,2024-03-30,2024-04-06,ios,8,8
304750,2024-03-03,2024-03-24,android,13,22
304751,2024-03-01,2024-05-01,android,22,62
304753,2024-04-14,2024-04-30,android,9,17
304754,2024-03-04,2024-05-01,android,32,59
304755,2024-03-16,2024-04-12,android,14,28
304756,2024-04-16,2024-04-28,android,10,13
304757,2024-03-01,2024-05-01,android,56,62
304758,2024-03-17,2024-03-31,android,11,15
304759,2024-03-21,2024-04-30,android,26,41
304760,2024-03-21,2024-04-07,android,11,18
304761,2024-03-04,2024-03-11,android,7,8
304764,2024-04-05,2024-04-24,android,10,20
304765,2024-04-11,2024-05-01,android,21,21
304766,2024-04-09,2024-04-19,android,5,11
304768,2024-03-26,2024-04-29,android,26,35
304769,2024-03-01,2024-03-05,android,5,5
304770,2024-03-07,2024-03-07,android,1,1
304772,2024-03-02,2024-03-09,android,8,8
304773,2024-03-01,2024-05-01,android,38,62
304774,2024-03-01,2024-05-01,android,52,62
304775,2024-04-09,2024-04-09,android,1,1
304777,2024-03-30,2024-04-11,android,10,13
304778,2024-03-13,2024-04-28,android,19,47
304779,2024-03-20,2024-04-02,android,14,14
304780,2024-04-11,2024-04-12,android,2,2
304781,2024-03-18,2024-04-30,android,18,44
304782,2024-03-01,2024-04-25,android,36,56
304783,2024-04-07,2024-04-25,android,10,19
304784,2024-04-02,2024-04-17,android,12,16
304786,2024-03-01,2024-03-24,android,10,24
304788,2024-04-03,2024-04-12,android,2,10
304789,2024-03-28,2024-04-02,android,6,6
304790,2024-04-07,2024-04-17,android,5,11
304791,2024-03-01,2024-05-01,ios,37,62
304794,2024-03-04,2024-03-15,android,10,12
304795,2024-04-20,2024-05-01,ios,12,12
304796,2024-04-09,2024-04-18,ios,9,10
304798,2024-03-29,2024-05-01,android,19,34
304800,2024-04-05,2024-04-29,android,25,25
304801,2024-03-02,2024-04-28,android,42,58
304804,2024-03-02,2024-04-16,android,11,46
304805,2024-03-30,2024-04-12,android,8,14
304806,2024-04-01,2024-04-07,ios,5,7
304808,2024-03-01,2024-05-01,android,61,62
304810,2024-03-26,2024-05-01,android,35,37
304811,2024-03-04,2024-03-18,android,12,15
304812,2024-03-12,2024-04-29,android,47,49
304813,2024-03-31,2024-04-30,android,24,31
304815,2024-03-03,2024-04-27,ios,33,56
304816,2024-04-02,2024-05-01,android,23,30
304817,2024-03-31,2024-05-01,android,29,32
304819,2024-03-13,2024-03-31,android,10,19
304820,2024-03-31,2024-04-03,android,4,4
304821,2024-03-12,2024-05-01,android,45,51
304823,2024-03-31,2024-04-14,android,10,15
304825,2024-03-21,2024-03-29,android,8,9
304826,2024-03-22,2024-04-16,android,16,26
304827,2024-04-19,2024-04-21,android,3,3
304828,2024-04-08,2024-04-30,android,19,23
304829,2024-03-20,2024-04-28,android,16,40
304830,2024-03-01,2024-04-29,android,44,60
304831,2024-03-11,2024-03-15,android,5,5
304833,2024-03-28,2024-04-30,android,23,34
304834,2024-03-05,2024-05-01,android,29,58
304835,2024-03-24,2024-04-10,android,10,18
304836,2024-03-29,2024-05-01,android,29,34
304837,2024-03-01,2024-04-06,android,11,37
304838,2024-03-30,2024-04-09,android,8,11
304839,2024-04-01,2024-04-13,android,3,13
304840,2024-03-01,2024-04-28,android,41,59
304841,2024-04-11,2024-04-21,android,10,11
304842,2024-03-04,2024-04-07,android,21,35
304845,2024-03-02,2024-04-07,android,29,37
304846,2024-03-25,2024-04-17,android,17,24
304847,2024-03-01,2024-03-17,android,15,17
304848,2024-03-01,2024-03-29,android,25,29
304849,2024-04-09,2024-05-01,android,23,23
304850,2024-03-20,2024-04-11,android,9,23
304851,2024-03-01,2024-04-06,android,23,37
304852,2024-03-07,2024-03-29,android,17,23
304853,2024-03-13,2024-04-24,android,31,43
304854,2024-03-21,2024-04-06,android,2,17
304855,2024-04-19,2024-05-01,android,13,13
304856,2024-03-02,2024-03-03,android,2,2
304858,2024-04-11,2024-04-21,android,3,11
304859,2024-03-02,2024-03-27,android,21,26
304862,2024-04-11,2024-05-01,android,16,21
304863,2024-03-11,2024-05-01,android,39,52
304864,2024-03-22,2024-04-04,android,14,14
304865,2024-03-01,2024-05-01,android,23,62
304866,2024-03-01,2024-05-01,android,57,62
304868,2024-03-02,2024-05-01,android,14,61
304869,2024-03-25,2024-04-17,ios,24,24
304870,2024-03-17,2024-04-17,android,2,32
304872,2024-03-06,2024-04-09,android,32,35
304873,2024-03-01,2024-03-26,android,13,26
304874,2024-04-03,2024-04-13,android,10,11
304875,2024-04-13,2024-04-14,android,2,2
304876,2024-04-04,2024-04-30,android,25,27
304877,2024-04-01,2024-04-08,android,8,8
304878,2024-03-06,2024-04-15,android,33,41
304879,2024-03-03,2024-03-17,android,11,15
304880,2024-03-04,2024-04-10,android,6,38
304882,2024-04-02,2024-05-01,ios,29,30
304884,2024-04-04,2024-04-21,android,6,18
304888,2024-04-10,2024-04-30,android,13,21
304890,2024-04-01,2024-04-20,android,12,20
304891,2024-03-01,2024-04-28,android,25,59
304894,2024-03-18,2024-04-16,android,7,30
304895,2024-04-04,2024-05-01,android,26,28
304896,2024-03-16,2024-04-17,android,20,33
304897,2024-03-16,2024-04-15,android,20,31
304898,2024-03-01,2024-05-01,android,23,62
304899,2024-03-28,2024-05-01,android,28,35
304900,2024-03-01,2024-04-28,android,50,59
304901,2024-03-03,2024-04-30,android,55,59
304902,2024-04-02,2024-05-01,android,25,30
304903,2024-03-19,2024-05-01,android,38,44
304904,2024-03-14,2024-04-30,android,11,48
304905,2024-03-06,2024-04-19,android,11,45
304906,2024-04-06,2024-04-10,android,5,5
304908,2024-03-02,2024-03-28,android,10,27
304909,2024-03-20,2024-04-19,android,23,31
304910,2024-03-01,2024-03-12,android,11,12
304911,2024-03-27,2024-04-03,android,8,8
304912,2024-04-11,2024-05-01,android,18,21
304913,2024-03-09,2024-04-15,android,17,38
304914,2024-03-01,2024-04-05,android,6,36
304915,2024-03-05,2024-05-01,android,55,58
304916,2024-03-23,2024-04-28,android,24,37
304917,2024-03-01,2024-05-01,android,58,62
304918,2024-03-06,2024-05-01,android,56,57
304919,2024-04-12,2024-04-15,android,4,4
304921,2024-04-10,2024-05-01,ios,20,22
304922,2024-03-28,2024-05-01,android,33,35
304923,2024-04-06,2024-04-21,android,11,16
304924,2024-03-02,2024-03-20,android,14,19
304925,2024-03-19,2024-04-26,android,37,39
304926,2024-03-31,2024-04-12,android,12,13
304927,2024-03-08,2024-03-20,android,13,13
304928,2024-03-05,2024-04-18,android,10,45
304929,2024-04-17,2024-04-30,ios,10,14
304930,2024-04-17,2024-05-01,android,15,15
304931,2024-04-19,2024-05-01,android,13,13
304932,2024-03-19,2024-05-01,android,41,44
304933,2024-03-01,2024-04-26,android,17,57
304934,2024-03-12,2024-05-01,android,49,51
304935,2024-04-08,2024-05-01,android,13,24
304936,2024-03-29,2024-04-27,android,9,30
304937,2024-04-12,2024-04-29,android,13,18
304939,2024-03-02,2024-04-30,android,53,60
304940,2024-03-14,2024-04-03,android,5,21
304942,2024-03-18,2024-04-08,android,15,22
304943,2024-04-15,2024-04-30,android,16,16
304944,2024-04-03,2024-05-01,android,26,29
304945,2024-04-14,2024-05-01,android,18,18
304946,2024-04-16,2024-05-01,android,16,16
304950,2024-04-11,2024-04-26,android,7,16
304951,2024-03-02,2024-03-24,android,22,23
304952,2024-03-14,2024-04-24,android,10,42
304954,2024-03-27,2024-04-16,android,13,21
304955,2024-03-27,2024-05-01,android,33,36
304956,2024-04-12,2024-04-26,android,12,15
304957,2024-03-01,2024-04-11,android,24,42
304960,2024-03-09,2024-05-01,android,46,54
304961,2024-04-14,2024-05-01,android,18,18
304962,2024-03-01,2024-04-15,android,7,46
304963,2024-03-20,2024-05-01,android,36,43
304965,2024-03-13,2024-04-16,android,20,35
304966,2024-03-17,2024-04-01,android,9,16
304968,2024-04-16,2024-04-27,android,9,12
304969,2024-03-21,2024-03-30,android,10,10
304970,2024-03-10,2024-04-02,ios,12,24
304971,2024-03-01,2024-05-01,android,32,62
304972,2024-03-29,2024-04-23,android,14,26
304973,2024-03-24,2024-04-30,android,19,38
304975,2024-03-01,2024-04-05,android,10,36
304977,2024-03-01,2024-05-01,android,55,62
304978,2024-03-01,2024-05-01,android,24,62
304979,2024-03-04,2024-05-01,android,56,59
304980,2024-04-22,2024-04-28,android,7,7
304982,2024-04-05,2024-04-28,android,15,24
304984,2024-03-25,2024-04-04,ios,7,11
304985,2024-03-25,2024-03-31,android,7,7
304986,2024-03-03,2024-04-29,android,46,58
304987,2024-03-01,2024-03-20,ios,10,20
304988,2024-04-02,2024-05-01,android,17,30
304990,2024-03-01,2024-04-16,android,40,47
304991,2024-03-13,2024-04-21,android,39,40
304992,2024-03-10,2024-04-16,android,7,38
304994,2024-03-23,2024-04-14,android,13,23
304995,2024-03-22,2024-03-29,android,8,8
304997,2024-03-02,2024-03-19,android,2,18
304998,2024-03-17,2024-05-01,android,45,46
305000,2024-03-15,2024-05-01,android,14,48
305001,2024-03-27,2024-04-23,android,9,28
305002,2024-04-14,2024-05-01,android,18,18
305004,2024-04-09,2024-04-22,android,12,14
305005,2024-03-09,2024-03-15,android,7,7
305006,2024-04-11,2024-04-17,android,6,7
305007,2024-03-01,2024-03-29,android,11,29
305008,2024-03-24,2024-05-01,android,37,39
305009,2024-03-10,2024-04-29,android,22,51
305010,2024-04-07,2024-04-25,android,16,19
305011,2024-04-10,2024-05-01,android,15,22
305012,2024-03-21,2024-04-28,android,30,39
305013,2024-03-09,2024-04-09,android,11,32
305016,2024-03-05,2024-05-01,android,47,58
305020,2024-04-09,2024-05-01,android,14,23
305022,2024-03-01,2024-04-10,android,19,41
305023,2024-03-02,2024-04-07,android,13,37
305024,2024-03-28,2024-03-29,android,2,2
305025,2024-03-18,2024-03-26,android,7,9
305026,2024-04-18,2024-05-01,ios,9,14
305027,2024-03-01,2024-03-30,android,30,30
305028,2024-03-05,2024-05-01,android,42,58
305029,2024-03-01,2024-05-01,android,21,62
305030,2024-04-09,2024-04-23,android,14,15
305031,2024-03-01,2024-04-30,android,36,61
305032,2024-04-02,2024-05-01,android,25,30
305035,2024-03-16,2024-04-13,android,10,29
305036,2024-03-16,2024-05-01,android,47,47
305037,2024-03-01,2024-04-25,android,49,56
305038,2024-04-02,2024-04-13,android,8,12
305039,2024-03-01,2024-03-11,android,10,11
305040,2024-04-01,2024-04-21,android,19,21
305041,2024-03-01,2024-03-26,android,20,26
305043,2024-03-16,2024-03-26,android,4,11
305044,2024-03-19,2024-04-04,android,17,17
305045,2024-03-03,2024-05-01,android,57,60
305048,2024-03-16,2024-05-01,android,46,47
305049,2024-03-01,2024-04-26,android,16,57
305050,2024-03-01,2024-03-27,android,12,27
305051,2024-04-16,2024-04-23,android,7,8
305053,2024-04-15,2024-05-01,android,15,17
305054,2024-03-09,2024-05-01,android,47,54
305055,2024-03-01,2024-05-01,ios,61,62
305056,2024-04-05,2024-05-01,android,27,27
305057,2024-03-30,2024-04-25,android,17,27
305058,2024-04-07,2024-05-01,android,24,25
305059,2024-03-15,2024-04-29,android,23,46
305061,2024-03-01,2024-04-22,android,43,53
305062,2024-03-29,2024-04-22,android,5,25
305063,2024-03-01,2024-04-12,ios,16,43
305065,2024-03-01,2024-04-04,android,35,35
305069,2024-03-01,2024-03-29,android,8,29
305070,2024-03-02,2024-03-28,android,20,27
305071,2024-03-29,2024-04-04,android,7,7
305073,2024-03-01,2024-05-01,android,61,62
305074,2024-03-02,2024-03-10,android,4,9
305075,2024-03-16,2024-05-01,android,44,47
305076,2024-03-12,2024-04-01,android,10,21
305077,2024-03-17,2024-04-20,android,15,35
305079,2024-03-03,2024-04-08,android,37,37
